date,BANK,IT,FMCG,AUTO,PHARMA,FIN_SVC,METAL,ENERGY,REALTY,INFRA,MEDIA,PSU_BANK,PVT_BANK
2016-11-01,19458.373046875,9990.599609375,21370.400390625,10105.5498046875,11530.150390625,8059.0498046875,2781.0,10137.5,209.0500030517578,2867.300048828125,2912.050048828125,3177.550048828125,10874.7998046875
2016-11-02,19227.677734375,9871.25,21195.900390625,9973.7998046875,11268.900390625,7965.7998046875,2756.75,9919.4501953125,203.39999389648438,2834.75,2864.5,3067.449951171875,10788.099609375
2016-11-03,19178.4765625,9809.75,21261.75,9948.25,11124.2998046875,7943.0,2737.949951171875,9805.5498046875,201.0500030517578,2814.0,2846.0,3005.85009765625,10773.900390625
2016-11-04,19057.87890625,9924.0498046875,21658.94921875,9870.75,10606.0,7872.0498046875,2674.75,9711.150390625,195.39999389648438,2774.39990234375,2840.39990234375,2961.199951171875,10721.2001953125
2016-11-07,19355.775390625,9970.0,21916.5,9892.599609375,10818.75,7950.10009765625,2728.300048828125,9762.0498046875,198.60000610351562,2774.39990234375,2859.449951171875,3075.64990234375,10853.099609375
2016-11-08,19500.57421875,10008.400390625,21902.849609375,10079.7001953125,10665.7998046875,8011.35009765625,2739.199951171875,9821.7001953125,198.1999969482422,2779.300048828125,2860.35009765625,3073.300048828125,10949.4501953125
2016-11-09,19518.0234375,9683.25,21414.349609375,9819.7998046875,10871.099609375,7939.0,2700.550048828125,9825.4501953125,175.1999969482422,2745.60009765625,2829.25,3137.89990234375,10911.849609375
2016-11-10,20200.015625,9654.75,21561.099609375,9758.150390625,10990.5498046875,8092.9501953125,2870.050048828125,9975.5,177.35000610351562,2816.85009765625,2860.550048828125,3411.64990234375,11210.4501953125
2016-11-11,19738.572265625,9434.599609375,20825.900390625,9308.2998046875,10901.25,7861.7998046875,2810.64990234375,9807.4501953125,168.35000610351562,2741.75,2737.550048828125,3320.25,10936.849609375
2016-11-15,19289.525390625,9487.0,20307.94921875,8828.599609375,10747.900390625,7664.75,2668.10009765625,9658.2998046875,159.6999969482422,2700.449951171875,2628.60009765625,3395.35009765625,10574.9501953125
2016-11-16,19107.876953125,9641.0,20126.099609375,8918.650390625,10559.25,7665.25,2645.64990234375,9657.7998046875,158.10000610351562,2711.25,2702.050048828125,3372.800048828125,10464.7998046875
2016-11-17,19087.626953125,9496.2001953125,20154.0,8915.599609375,10595.650390625,7642.2998046875,2662.949951171875,9678.400390625,160.10000610351562,2702.75,2641.89990234375,3377.10009765625,10461.150390625
2016-11-18,18958.830078125,9476.4501953125,19959.900390625,8983.849609375,10751.4501953125,7602.7998046875,2626.0,9797.25,162.3000030517578,2718.199951171875,2585.14990234375,3382.60009765625,10400.9501953125
2016-11-21,18446.185546875,9453.75,19701.25,8681.599609375,10642.099609375,7432.0,2536.199951171875,9689.599609375,153.85000610351562,2661.300048828125,2512.449951171875,3149.5,10176.400390625
2016-11-22,18548.435546875,9509.4501953125,19934.30078125,8852.900390625,10693.849609375,7506.0,2610.699951171875,9749.2998046875,158.4499969482422,2653.300048828125,2563.0,3154.35009765625,10251.0498046875
2016-11-23,18540.685546875,9549.849609375,19976.099609375,8891.150390625,10934.2001953125,7492.7998046875,2677.5,9817.0,163.10000610351562,2680.300048828125,2596.89990234375,3162.85009765625,10255.4501953125
2016-11-24,18255.88671875,9656.25,19851.69921875,8754.5,10762.4501953125,7397.0,2711.300048828125,9696.2998046875,160.9499969482422,2671.300048828125,2531.0,3201.64990234375,10040.7001953125
2016-11-25,18507.0859375,10114.900390625,20157.150390625,8780.400390625,11085.0,7507.60009765625,2757.449951171875,9806.4501953125,163.4499969482422,2707.050048828125,2562.35009765625,3208.64990234375,10200.9501953125
2016-11-28,18301.236328125,10106.2001953125,20426.05078125,8826.650390625,11110.25,7462.9501953125,2784.60009765625,9890.099609375,166.39999389648438,2748.0,2621.050048828125,3126.949951171875,10110.7998046875
2016-11-29,18223.5390625,10059.599609375,20306.599609375,9017.9501953125,11061.2998046875,7457.75,2777.0,9915.0498046875,167.1999969482422,2759.25,2624.14990234375,3114.050048828125,10073.349609375
2016-11-30,18627.583984375,10087.7001953125,20487.900390625,9113.7998046875,11080.0498046875,7591.4501953125,2798.89990234375,9938.9501953125,167.85000610351562,2791.949951171875,2632.64990234375,3179.5,10290.650390625
2016-12-01,18428.234375,10049.75,20554.69921875,9041.0,11132.0498046875,7533.75,2748.800048828125,9876.349609375,165.75,2767.39990234375,2633.60009765625,3140.89990234375,10172.4501953125
2016-12-02,18247.4375,9922.7998046875,20179.849609375,8888.7001953125,11038.0498046875,7433.35009765625,2717.60009765625,9804.5,162.6999969482422,2737.800048828125,2554.199951171875,3114.0,10061.75
2016-12-05,18408.685546875,9836.0,20478.80078125,9046.25,11073.5,7442.14990234375,2758.64990234375,9808.0,163.85000610351562,2748.449951171875,2576.949951171875,3147.39990234375,10148.599609375
2016-12-06,18420.685546875,9834.9501953125,20293.19921875,9014.0,11069.849609375,7480.2001953125,2781.449951171875,9901.7001953125,166.1999969482422,2759.25,2576.10009765625,3161.300048828125,10154.150390625
2016-12-07,18233.9375,9777.900390625,20137.349609375,9053.25,10832.650390625,7446.35009765625,2786.64990234375,9912.9501953125,164.1999969482422,2752.39990234375,2553.550048828125,3110.35009765625,10064.4501953125
2016-12-08,18515.234375,9935.900390625,20510.25,9299.0498046875,10972.650390625,7568.7001953125,2868.800048828125,10066.900390625,166.64999389648438,2782.89990234375,2604.0,3153.35009765625,10219.650390625
2016-12-09,18695.583984375,9997.5,20622.400390625,9252.2998046875,10929.4501953125,7585.9501953125,2865.25,10111.9501953125,169.64999389648438,2780.0,2653.199951171875,3230.550048828125,10304.9501953125
2016-12-12,18392.736328125,9953.900390625,20319.69921875,9092.0,10895.900390625,7488.10009765625,2857.85009765625,10060.5,168.75,2770.949951171875,2615.75,3180.949951171875,10130.099609375
2016-12-13,18465.8359375,10058.650390625,20491.650390625,9196.0,10947.900390625,7509.25,2827.5,10149.9501953125,166.75,2783.25,2585.64990234375,3200.39990234375,10166.7001953125
2016-12-14,18341.287109375,10128.9501953125,20313.55078125,9146.0498046875,10859.25,7457.4501953125,2784.75,10154.150390625,167.4499969482422,2757.449951171875,2580.0,3158.800048828125,10111.400390625
2016-12-15,18400.935546875,10195.75,20136.05078125,9118.25,10655.5,7466.39990234375,2786.10009765625,10114.900390625,167.85000610351562,2748.949951171875,2563.699951171875,3182.60009765625,10135.9501953125
2016-12-16,18312.587890625,10222.9501953125,19982.599609375,9153.5,10646.5,7450.25,2742.800048828125,10080.650390625,167.6999969482422,2736.050048828125,2570.10009765625,3169.050048828125,10071.25
2016-12-19,18256.837890625,10223.650390625,19957.19921875,9098.0498046875,10555.7001953125,7393.9501953125,2716.10009765625,10140.2001953125,165.9499969482422,2717.75,2555.550048828125,3134.699951171875,10055.2001953125
2016-12-20,18069.189453125,10322.849609375,20039.05078125,9023.0498046875,10436.75,7324.25,2693.5,10103.9501953125,165.89999389648438,2706.35009765625,2577.39990234375,3055.300048828125,9961.099609375
2016-12-21,18084.2890625,10228.25,19809.69921875,9013.0,10361.599609375,7322.5,2707.800048828125,10168.0,167.64999389648438,2704.75,2551.85009765625,3060.449951171875,9964.5
2016-12-22,17891.2421875,10163.0,19750.25,8961.2998046875,10226.150390625,7235.0498046875,2630.5,10032.349609375,166.8000030517578,2654.0,2544.699951171875,3002.39990234375,9868.5
2016-12-23,17883.79296875,10071.0498046875,19592.849609375,8987.25,10156.650390625,7251.2998046875,2623.10009765625,10062.099609375,164.64999389648438,2669.5,2545.89990234375,2991.300048828125,9852.2998046875
2016-12-26,17655.345703125,10023.2998046875,19624.44921875,8854.75,9889.2998046875,7175.35009765625,2543.949951171875,9928.2998046875,158.64999389648438,2637.550048828125,2493.800048828125,2910.64990234375,9743.150390625
2016-12-27,17879.34375,10170.7001953125,20150.25,8991.7998046875,10083.0,7263.25,2609.300048828125,10067.0498046875,159.6999969482422,2673.449951171875,2522.699951171875,2961.199951171875,9869.5
2016-12-28,17876.4921875,10198.599609375,20279.0,8981.150390625,10149.349609375,7279.0498046875,2605.64990234375,9994.7998046875,161.4499969482422,2675.75,2555.300048828125,2947.5,9869.4501953125
2016-12-29,18032.94140625,10291.849609375,20400.75,9109.0498046875,10132.349609375,7352.25,2645.050048828125,10148.900390625,163.14999389648438,2688.5,2581.89990234375,2948.39990234375,9958.7001953125
2016-12-30,18176.98828125,10399.25,20754.099609375,9141.75,10267.0,7407.0498046875,2652.5,10271.5498046875,165.35000610351562,2712.25,2610.75,2982.0,10042.7998046875
2017-01-02,17969.390625,10367.0498046875,20710.349609375,9326.900390625,10310.2001953125,7304.25,2705.25,10307.650390625,172.60000610351562,2736.800048828125,2618.39990234375,2922.25,9949.400390625
2017-01-03,18035.390625,10362.25,20864.150390625,9300.2998046875,10317.4501953125,7318.85009765625,2714.949951171875,10431.0498046875,173.39999389648438,2745.699951171875,2665.10009765625,2940.39990234375,9998.2998046875
2017-01-04,17890.79296875,10496.900390625,20935.25,9330.900390625,10303.7998046875,7264.10009765625,2711.5,10346.849609375,177.25,2766.949951171875,2669.550048828125,2916.14990234375,9912.900390625
2017-01-05,18115.73828125,10400.0498046875,21070.5,9522.2998046875,10457.75,7333.5498046875,2798.25,10505.4501953125,179.25,2807.10009765625,2714.14990234375,2953.949951171875,10057.849609375
2017-01-06,18263.787109375,10110.4501953125,20867.099609375,9506.650390625,10472.7001953125,7368.35009765625,2797.85009765625,10468.5498046875,177.75,2796.39990234375,2683.60009765625,2969.85009765625,10148.7001953125
2017-01-09,18286.4375,10198.4501953125,20987.25,9495.9501953125,10323.4501953125,7371.75,2793.800048828125,10396.150390625,179.25,2781.5,2697.85009765625,2982.10009765625,10159.5
2017-01-10,18409.384765625,10221.5,21157.75,9616.599609375,10366.7001953125,7404.39990234375,2833.89990234375,10489.5498046875,178.75,2801.0,2707.300048828125,2993.35009765625,10217.099609375
2017-01-11,18829.78125,10220.5498046875,21194.55078125,9703.650390625,10464.650390625,7515.75,2954.800048828125,10523.75,179.5,2830.5,2747.300048828125,3062.10009765625,10459.400390625
2017-01-12,18873.73046875,10398.7998046875,20988.05078125,9676.9501953125,10401.75,7520.5498046875,2958.550048828125,10644.2998046875,179.0,2890.0,2745.75,3054.0,10489.7001953125
2017-01-13,18911.87890625,10263.5498046875,21232.94921875,9600.7001953125,10445.099609375,7577.39990234375,2952.300048828125,10656.599609375,178.8000030517578,2869.949951171875,2748.199951171875,3048.300048828125,10530.7998046875
2017-01-16,19096.2265625,10173.099609375,21197.69921875,9650.7001953125,10418.2001953125,7649.10009765625,2980.949951171875,10599.849609375,181.1999969482422,2880.35009765625,2754.800048828125,3099.89990234375,10613.099609375
2017-01-17,19066.830078125,10206.7998046875,21442.94921875,9641.849609375,10426.650390625,7625.5,2937.10009765625,10445.650390625,181.89999389648438,2882.5,2747.550048828125,3105.949951171875,10601.150390625
2017-01-18,19164.27734375,10231.599609375,21529.55078125,9644.7998046875,10452.4501953125,7645.4501953125,3006.550048828125,10403.900390625,182.0,2878.75,2761.699951171875,3126.35009765625,10652.900390625
2017-01-19,19124.02734375,10222.150390625,21634.150390625,9709.0,10389.75,7626.7001953125,3005.800048828125,10538.650390625,181.39999389648438,2892.699951171875,2755.25,3136.75,10626.2001953125
2017-01-20,18820.58203125,10132.650390625,21641.05078125,9601.0,10307.849609375,7505.5,2933.10009765625,10407.099609375,177.35000610351562,2841.10009765625,2705.050048828125,3040.10009765625,10464.599609375
2017-01-23,18842.48046875,10219.400390625,21873.80078125,9665.0,10214.150390625,7538.7998046875,3013.5,10449.349609375,178.60000610351562,2828.800048828125,2760.10009765625,3073.300048828125,10454.25
2017-01-24,19023.279296875,10201.599609375,21908.400390625,9828.2001953125,10339.4501953125,7627.9501953125,3062.300048828125,10584.9501953125,179.1999969482422,2870.050048828125,2755.300048828125,3090.800048828125,10544.7001953125
2017-01-25,19472.97265625,10164.4501953125,22206.25,9967.7001953125,10332.599609375,7853.2998046875,3109.050048828125,10661.900390625,182.5,2892.60009765625,2820.39990234375,3153.25,10812.5498046875
2017-01-27,19708.072265625,10181.849609375,21798.19921875,10014.849609375,10367.2001953125,7980.5,3109.64990234375,10735.4501953125,181.39999389648438,2930.199951171875,2812.199951171875,3234.14990234375,10923.650390625
2017-01-30,19585.021484375,10170.650390625,21786.30078125,9928.650390625,10412.150390625,7957.75,3104.60009765625,10765.2998046875,180.6999969482422,2957.699951171875,2809.300048828125,3223.10009765625,10841.599609375
2017-01-31,19514.923828125,9848.5,21832.650390625,9837.75,10236.349609375,7917.4501953125,3072.10009765625,10674.150390625,179.5500030517578,2939.60009765625,2771.39990234375,3174.35009765625,10817.7998046875
2017-02-01,20020.3671875,9750.0,22496.69921875,10191.9501953125,10189.5,8130.10009765625,3146.800048828125,10742.400390625,188.4499969482422,2975.60009765625,2834.35009765625,3300.199951171875,11086.25
2017-02-02,20070.068359375,9926.0,22696.19921875,10058.7998046875,10402.0,8138.2998046875,3147.449951171875,10756.4501953125,188.75,2978.550048828125,2843.199951171875,3347.75,11110.2998046875
2017-02-03,20196.56640625,10025.7998046875,22645.150390625,9975.099609375,10555.0,8146.10009765625,3128.699951171875,10708.099609375,190.39999389648438,2989.25,2907.85009765625,3445.10009765625,11142.349609375
2017-02-06,20371.36328125,10029.0498046875,22904.400390625,10031.099609375,10710.7998046875,8227.9501953125,3119.800048828125,10783.0498046875,194.10000610351562,3012.25,2934.199951171875,3432.300048828125,11273.7998046875
2017-02-07,20327.013671875,9997.9501953125,22877.75,9931.7001953125,10604.0,8203.2001953125,3079.550048828125,10692.099609375,193.0500030517578,3011.64990234375,2933.050048828125,3450.449951171875,11236.0498046875
2017-02-08,20245.166015625,10007.0498046875,22766.25,9994.25,10583.400390625,8168.39990234375,3106.60009765625,10722.599609375,194.5,3028.949951171875,2968.35009765625,3439.60009765625,11182.400390625
2017-02-09,20150.916015625,10167.900390625,22874.94921875,10028.0498046875,10542.599609375,8139.4501953125,3084.64990234375,10726.0498046875,196.35000610351562,3029.050048828125,3022.89990234375,3404.39990234375,11135.650390625
2017-02-10,20213.666015625,10387.849609375,22709.30078125,9987.2998046875,10438.099609375,8141.2001953125,3075.449951171875,10676.75,196.0500030517578,3038.85009765625,3010.89990234375,3414.14990234375,11174.900390625
2017-02-13,20251.564453125,10452.900390625,22649.0,9973.2998046875,10403.599609375,8158.2998046875,3083.050048828125,10704.7001953125,194.0,3036.10009765625,3021.60009765625,3312.449951171875,11256.7001953125
2017-02-14,20257.86328125,10474.099609375,22596.05078125,9820.599609375,10322.25,8162.60009765625,3055.449951171875,10728.849609375,192.60000610351562,3039.64990234375,2993.550048828125,3308.0,11258.7001953125
2017-02-15,20163.46484375,10427.650390625,22674.400390625,9523.349609375,10137.650390625,8147.35009765625,3011.25,10648.75,185.0500030517578,3002.0,2993.39990234375,3259.800048828125,11203.099609375
2017-02-16,20243.46484375,10628.0498046875,22379.69921875,9686.349609375,10407.75,8176.64990234375,3075.75,10746.099609375,188.5,3006.199951171875,2992.0,3283.949951171875,11235.4501953125
2017-02-17,20551.111328125,10527.2001953125,22445.80078125,9683.599609375,10624.400390625,8281.5498046875,3053.60009765625,10846.2001953125,189.25,3011.0,2991.35009765625,3275.449951171875,11401.4501953125
2017-02-20,20676.859375,10671.25,22439.650390625,9743.9501953125,10641.599609375,8313.75,3116.75,10947.150390625,191.9499969482422,3042.199951171875,3019.949951171875,3292.949951171875,11443.650390625
2017-02-21,20860.70703125,10680.75,22450.55078125,9758.900390625,10644.599609375,8399.5498046875,3127.0,11024.4501953125,192.8000030517578,3031.64990234375,3019.699951171875,3310.800048828125,11559.400390625
2017-02-22,20868.20703125,10514.7998046875,22426.400390625,9768.4501953125,10582.2998046875,8390.349609375,3107.14990234375,11418.5498046875,193.0,3010.14990234375,2991.699951171875,3313.85009765625,11583.2998046875
2017-02-23,20876.408203125,10689.650390625,22434.75,9761.75,10561.599609375,8383.2001953125,3120.25,11311.150390625,194.5,3013.35009765625,2995.050048828125,3297.550048828125,11607.150390625
2017-02-27,20612.810546875,10706.7001953125,22419.599609375,9666.849609375,10571.7001953125,8302.75,3110.89990234375,11458.7998046875,194.85000610351562,2975.5,2969.199951171875,3262.449951171875,11433.349609375
2017-02-28,20607.009765625,10680.9501953125,22338.19921875,9654.650390625,10585.150390625,8286.900390625,3127.300048828125,11360.2001953125,197.1999969482422,2997.85009765625,2996.35009765625,3286.35009765625,11420.75
2017-03-01,20783.5078125,10748.0498046875,22650.849609375,9670.599609375,10700.7998046875,8377.349609375,3184.60009765625,11277.349609375,204.85000610351562,2994.75,2995.10009765625,3310.699951171875,11533.25
2017-03-02,20559.8125,10741.599609375,22417.30078125,9705.5,10541.099609375,8310.900390625,3166.300048828125,11172.2998046875,196.1999969482422,2953.0,2958.550048828125,3247.0,11415.25
2017-03-03,20495.361328125,10806.25,22280.69921875,9680.5,10614.0498046875,8252.849609375,3187.10009765625,11305.0498046875,198.1999969482422,2965.550048828125,2980.64990234375,3223.949951171875,11388.7998046875
2017-03-06,20663.41015625,10779.0498046875,22392.30078125,9800.0,10612.849609375,8293.0,3189.39990234375,11539.599609375,199.9499969482422,3003.14990234375,2999.64990234375,3272.949951171875,11474.849609375
2017-03-07,20627.259765625,10799.099609375,22393.099609375,9753.5498046875,10560.900390625,8283.4501953125,3133.449951171875,11573.849609375,201.60000610351562,3006.199951171875,3018.300048828125,3253.39990234375,11451.349609375
2017-03-08,20676.310546875,10739.4501953125,22365.19921875,9701.25,10584.349609375,8299.4501953125,3073.39990234375,11456.5,198.8000030517578,2986.949951171875,3037.0,3261.35009765625,11468.349609375
2017-03-09,20721.109375,10724.75,22392.0,9754.349609375,10499.0498046875,8320.4501953125,3052.699951171875,11397.5498046875,198.39999389648438,2980.0,3054.050048828125,3285.050048828125,11476.25
2017-03-10,20727.310546875,10749.849609375,22341.75,9779.25,10468.349609375,8320.650390625,3034.64990234375,11350.9501953125,198.25,2987.35009765625,3056.300048828125,3273.5,11480.5
2017-03-14,21102.453125,10879.25,22743.75,9910.400390625,10648.0498046875,8509.5,3032.10009765625,11435.650390625,203.39999389648438,3049.64990234375,3085.800048828125,3308.10009765625,11722.2001953125
2017-03-15,21157.654296875,10696.5498046875,22793.150390625,9987.650390625,10671.0498046875,8544.5498046875,3046.5,11469.5,203.89999389648438,3061.699951171875,3102.550048828125,3351.35009765625,11738.0
2017-03-16,21249.654296875,10822.099609375,22905.44921875,10056.5,10731.2001953125,8601.150390625,3135.550048828125,11524.7998046875,206.4499969482422,3103.89990234375,3113.800048828125,3388.199951171875,11786.7001953125
2017-03-17,21174.8046875,10900.75,23491.25,10009.400390625,10674.9501953125,8592.650390625,3127.5,11487.150390625,208.0,3066.25,3082.449951171875,3327.0,11759.099609375
2017-03-20,21110.00390625,10776.75,23500.25,10009.2998046875,10710.599609375,8583.599609375,3126.60009765625,11411.9501953125,207.1999969482422,3055.199951171875,3093.199951171875,3336.64990234375,11697.650390625
2017-03-21,21018.755859375,10787.2001953125,23796.650390625,9963.75,10493.75,8561.9501953125,3119.39990234375,11359.0498046875,210.5,3056.050048828125,3100.39990234375,3306.0,11642.650390625
2017-03-22,20781.107421875,10783.2998046875,23390.75,9803.9501953125,10510.5498046875,8472.599609375,3079.14990234375,11321.650390625,211.8000030517578,3014.050048828125,3076.800048828125,3241.0,11517.4501953125
2017-03-23,20895.2578125,10850.7998046875,23335.30078125,9897.9501953125,10575.2001953125,8520.900390625,3113.199951171875,11456.650390625,212.25,3039.10009765625,3099.64990234375,3252.10009765625,11596.099609375
2017-03-24,21122.3046875,10768.9501953125,23455.099609375,9878.349609375,10556.349609375,8591.400390625,3123.0,11485.400390625,213.1999969482422,3045.14990234375,3089.300048828125,3359.85009765625,11708.0498046875
2017-03-27,21056.65625,10648.5,23444.05078125,9808.2001953125,10441.900390625,8569.2998046875,3040.199951171875,11307.900390625,213.0500030517578,3032.25,3094.199951171875,3404.050048828125,11646.5498046875
2017-03-28,21225.154296875,10681.0498046875,23467.69921875,9887.7998046875,10497.7001953125,8670.9501953125,3059.35009765625,11298.2001953125,212.14999389648438,3049.699951171875,3146.449951171875,3432.550048828125,11734.650390625
2017-03-29,21390.90234375,10741.25,23672.5,9845.75,10419.5,8747.5,3071.050048828125,11339.2001953125,211.39999389648438,3073.050048828125,3146.449951171875,3487.10009765625,11807.9501953125
2017-03-30,21620.447265625,10730.75,23671.0,9860.2998046875,10407.2998046875,8806.150390625,3061.699951171875,11377.650390625,215.3000030517578,3082.60009765625,3158.85009765625,3514.35009765625,11903.7001953125
2017-03-31,21443.900390625,10703.25,23542.30078125,9880.2001953125,10411.150390625,8734.2998046875,3096.550048828125,11648.7001953125,214.9499969482422,3096.64990234375,3174.25,3526.60009765625,11803.150390625
2017-04-03,21547.5,10592.0,23639.599609375,9921.099609375,10503.650390625,8825.7998046875,3105.699951171875,11819.400390625,219.10000610351562,3147.5,3156.300048828125,3525.75,11897.2001953125
2017-04-05,21652.447265625,10510.2998046875,23583.69921875,10033.5498046875,10541.150390625,8804.099609375,3137.25,11979.2998046875,225.89999389648438,3195.5,3224.449951171875,3576.050048828125,11948.650390625
2017-04-06,21622.697265625,10538.150390625,23349.0,10035.2998046875,10469.7001953125,8789.9501953125,3146.14990234375,12123.4501953125,227.9499969482422,3196.60009765625,3245.5,3537.64990234375,11941.2998046875
2017-04-07,21430.900390625,10485.75,23235.55078125,9993.75,10285.7998046875,8741.75,3111.10009765625,12055.0498046875,224.60000610351562,3190.699951171875,3204.89990234375,3483.949951171875,11830.849609375
2017-04-10,21519.900390625,10338.150390625,23264.75,10030.5,10315.7998046875,8739.599609375,3138.449951171875,12017.4501953125,223.35000610351562,3189.550048828125,3233.449951171875,3505.5,11896.900390625
2017-04-11,21735.8984375,10398.849609375,23651.75,10040.0498046875,10355.5498046875,8836.2998046875,3092.050048828125,12012.25,226.10000610351562,3209.25,3214.300048828125,3578.25,12014.599609375
2017-04-12,21666.548828125,10323.4501953125,23670.19921875,9987.150390625,10445.2001953125,8797.7001953125,3071.199951171875,11914.0,226.39999389648438,3190.85009765625,3173.550048828125,3531.39990234375,11983.0
2017-04-13,21686.34765625,10064.2001953125,23507.900390625,9907.400390625,10531.9501953125,8821.7001953125,2985.550048828125,12018.400390625,228.0,3160.050048828125,3157.89990234375,3545.75,11991.7998046875
2017-04-17,21647.34765625,10000.900390625,23459.900390625,9889.4501953125,10448.5498046875,8805.099609375,2953.35009765625,12107.849609375,246.3000030517578,3152.89990234375,3158.050048828125,3532.14990234375,11973.7998046875
2017-04-18,21671.59765625,9981.5498046875,23382.94921875,9813.7001953125,10355.7998046875,8802.4501953125,2901.25,12031.400390625,237.9499969482422,3142.35009765625,3142.550048828125,3531.64990234375,11975.2998046875
2017-04-19,21556.099609375,9944.7998046875,23387.150390625,9831.349609375,10321.0498046875,8789.7001953125,2915.800048828125,12100.7998046875,241.4499969482422,3183.25,3191.300048828125,3473.25,11925.75
2017-04-20,21491.150390625,10039.0498046875,23495.150390625,9909.900390625,10303.9501953125,8808.25,2919.64990234375,12068.5,246.5500030517578,3187.64990234375,3256.199951171875,3504.550048828125,11841.0
2017-04-21,21551.19921875,10008.150390625,23229.80078125,9858.7998046875,10208.5,8816.75,2905.25,12193.7998046875,252.5,3196.949951171875,3266.39990234375,3473.10009765625,11862.7998046875
2017-04-24,21857.146484375,10058.349609375,23344.650390625,9978.2001953125,10177.75,8953.7001953125,2925.699951171875,12273.150390625,258.54998779296875,3237.699951171875,3247.39990234375,3523.0,12011.900390625
2017-04-25,22054.443359375,10091.25,23764.849609375,10090.349609375,10241.4501953125,9056.2001953125,2945.85009765625,12406.849609375,262.45001220703125,3267.449951171875,3263.10009765625,3548.25,12140.25
2017-04-26,22242.591796875,9966.75,24304.30078125,10189.7001953125,10197.2001953125,9133.2001953125,2957.89990234375,12278.650390625,254.64999389648438,3255.199951171875,3246.949951171875,3566.85009765625,12247.900390625
2017-04-27,22326.041015625,10012.349609375,24067.0,10173.099609375,10100.0,9106.400390625,2929.85009765625,12290.099609375,255.64999389648438,3265.050048828125,3260.60009765625,3537.699951171875,12314.0
2017-04-28,22357.990234375,9943.7001953125,23675.400390625,10255.150390625,10120.900390625,9066.0498046875,2974.39990234375,12263.5498046875,251.0500030517578,3255.199951171875,3252.199951171875,3659.300048828125,12308.849609375
2017-05-02,22341.08984375,10006.349609375,23755.099609375,10294.75,10036.349609375,9117.849609375,2957.35009765625,12242.849609375,255.64999389648438,3231.199951171875,3271.89990234375,3654.5,12306.400390625
2017-05-03,22307.041015625,10131.0498046875,23683.80078125,10273.0,9981.7998046875,9088.0498046875,2950.85009765625,12212.849609375,259.6000061035156,3223.199951171875,3219.64990234375,3691.35009765625,12262.0
2017-05-04,22719.8359375,10106.5,23951.80078125,10211.7998046875,9979.0,9227.099609375,2927.550048828125,12140.150390625,257.3500061035156,3241.550048828125,3193.0,3817.5,12509.349609375
2017-05-05,22604.685546875,10086.349609375,23630.44921875,10107.9501953125,9935.150390625,9164.5,2856.699951171875,11925.400390625,254.9499969482422,3217.35009765625,3119.0,3750.5,12458.4501953125
2017-05-08,22767.0859375,10209.150390625,23442.19921875,10167.0498046875,10021.0498046875,9180.599609375,2854.35009765625,11909.5498046875,265.6499938964844,3227.5,3119.949951171875,3790.60009765625,12552.599609375
2017-05-09,22707.037109375,10279.599609375,23527.849609375,10157.7998046875,9997.7001953125,9165.75,2876.449951171875,11980.7001953125,266.8500061035156,3257.89990234375,3100.300048828125,3741.89990234375,12539.2001953125
2017-05-10,22830.083984375,10219.5498046875,23954.349609375,10303.900390625,10106.2001953125,9280.2998046875,2899.10009765625,12118.4501953125,267.1499938964844,3296.39990234375,3170.14990234375,3711.64990234375,12624.599609375
2017-05-11,22818.18359375,10256.099609375,24025.849609375,10410.75,10178.849609375,9277.900390625,2915.35009765625,12037.0,267.8500061035156,3282.800048828125,3279.10009765625,3749.85009765625,12597.4501953125
2017-05-12,22671.435546875,10367.2998046875,23966.94921875,10429.2001953125,10121.400390625,9232.7001953125,2912.050048828125,12017.650390625,269.5,3272.85009765625,3210.10009765625,3726.14990234375,12488.849609375
2017-05-15,22821.234375,10339.75,24119.44921875,10481.2998046875,10252.849609375,9309.5,2978.5,12036.5498046875,271.54998779296875,3277.35009765625,3233.0,3751.85009765625,12573.4501953125
2017-05-16,22928.333984375,10461.2998046875,24370.55078125,10597.4501953125,10247.150390625,9347.4501953125,2964.10009765625,12099.5,274.1000061035156,3293.449951171875,3223.5,3841.300048828125,12596.2001953125
2017-05-17,22935.68359375,10437.2998046875,24266.75,10669.7001953125,10222.599609375,9344.0498046875,3030.64990234375,12073.150390625,273.6499938964844,3304.199951171875,3220.199951171875,3817.85009765625,12620.75
2017-05-18,22698.3359375,10545.599609375,23864.0,10436.349609375,10160.2998046875,9259.25,2947.050048828125,11884.400390625,264.70001220703125,3243.75,3166.60009765625,3737.800048828125,12485.900390625
2017-05-19,22769.53515625,10456.349609375,24352.900390625,10409.7998046875,10156.099609375,9246.599609375,2943.199951171875,11794.7001953125,264.5,3248.199951171875,3136.5,3769.10009765625,12507.7001953125
2017-05-22,22652.5859375,10504.849609375,25230.0,10339.9501953125,9959.2001953125,9196.5,2926.300048828125,11700.5498046875,260.6000061035156,3253.199951171875,3135.39990234375,3611.85009765625,12489.900390625
2017-05-23,22582.5390625,10510.2001953125,25002.349609375,10380.650390625,9648.2998046875,9158.4501953125,2913.89990234375,11559.25,253.4499969482422,3204.75,3077.5,3548.050048828125,12480.900390625
2017-05-24,22536.0390625,10509.2001953125,24986.5,10386.2998046875,9446.9501953125,9143.7001953125,2848.10009765625,11546.349609375,249.4499969482422,3141.949951171875,3022.60009765625,3467.449951171875,12492.7998046875
